x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89662.49247219005,43166.9681124604,0.0,0.0,0.0,0.5008056530954476,0.8655597598246133,3.715415
89663.82205334022,43169.28094439334,0.0,0.0,0.0,0.19723795041955153,0.980355645117778,2.991384
89666.47551200665,43170.39368512442,0.0,0.0,0.0,-0.16406708238777415,0.9864491839303043,3.15249
89669.72813875906,43169.28094439334,0.0,0.0,0.0,-0.2116996959579147,0.9773347628787827,2.022944
89674.43588800596,43167.14105837202,0.0,0.0,0.0,-0.39663289134630736,0.9179773142634127,4.458871
89675.8054150596,43165.685935877525,0.0,0.0,0.0,-0.4331887304885115,0.9013032363071553,3.92506
89676.83256034984,43164.40200426473,0.0,0.0,0.0,-0.42196964622672556,0.9066099589477782,4.132007
89679.18599649209,43161.605425897054,0.0,0.0,0.0,-0.5164204047954091,0.8563351946001904,4.15638
89681.080526,43158.014427,0.0,0.0,0.0,-0.8060590453856152,0.5918351251421554,3.826284
89679.79146110408,43153.90737583031,0.0,0.0,0.0,-0.8916323764149022,0.45276009688212815,4.175879
89678.14805715725,43151.658507271495,0.0,0.0,0.0,-0.9953642159143629,0.09617732413196778,2.289108
89675.873283,43151.214763,0.0,0.0,0.0,-0.9707388896777271,0.24013747743168612,5.148424
89673.264267,43149.839807,0.0,0.0,0.0,-0.9832294486548341,0.18237283596498405,5.974173
89670.541794,43148.793875,0.0,0.0,0.0,-0.98848786556947,0.15130016398508428,6.883672
89667.651219,43147.887771,0.0,0.0,0.0,-0.9855716582694066,0.1692586967221832,7.360243
89664.813154,43146.883348,0.0,0.0,0.0,-0.998527945657574,0.05423966943911926,6.630411
89662.19573996402,43146.59815256737,0.0,0.0,0.0,-0.9626218971257766,0.27084881977584974,5.018994
89659.11430409332,43144.71505286861,0.0,0.0,0.0,-0.8110370085120784,0.584994846835234,4.295878
89658.00473,43141.378529,0.0,0.0,0.0,-0.8256662486497797,0.5641588835076519,3.705674
89656.930647,43138.62538,0.0,0.0,0.0,-0.7159551930332724,0.6981462322240877,3.264787
89656.855394,43135.638162,0.0,0.0,0.0,-0.6829710425944461,0.7304454496931686,1.116949
89657.055516,43132.662489,0.0,0.0,0.0,-0.7308807467301536,0.6825051897672084,3.241169
89656.849947,43129.662958,0.0,0.0,0.0,-0.8177017095351578,0.5756421755077371,3.629683
89655.855308,43126.886683,0.0,0.0,0.0,-0.9173208361772909,0.398148820813268,3.454224
89653.858617,43124.751105,0.0,0.0,0.0,-0.9778927522686169,0.2091070660224313,3.263169
89651.14793,43123.536281,0.0,0.0,0.0,-0.994888536687626,0.10097920363893906,3.235465
89648.22036,43122.93581,0.0,0.0,0.0,-0.9995252240100351,0.030811143563476234,5.063506
89645.249684,43122.752489,0.0,0.0,0.0,0.9987864478795415,0.049250700829206295,4.739172
89642.280246,43123.046052,0.0,0.0,0.0,0.9921157881583259,0.12532463000936314,4.528464
89639.394135,43123.787026,0.0,0.0,0.0,0.9794772192482708,0.2015548981634404,4.356962
89636.659737,43124.962144,0.0,0.0,0.0,0.9625622105426245,0.27106086186555267,4.202488
89634.119138,43126.51627,0.0,0.0,0.0,0.9446070629157141,0.3282034379615002,4.188048
89631.779937,43128.364955,0.0,0.0,0.0,0.9272631810725268,0.37441019354079874,4.044275
89629.635334,43130.434219,0.0,0.0,0.0,0.9137422678736924,0.40629431192307053,5.590508
